Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Stone R.","57220774508;","Altering the past: China's faked fossils problem",2010,"Science","330","6012",,"1740","1741",,5,"10.1126/science.330.6012.1740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650648724&doi=10.1126%2fscience.330.6012.1740&partnerID=40&md5=7ef8e06c2e1ace3254a7f03c5f56c9bd",,"Stone, R.",[No abstract available],,"archaeological evidence; composite; fossil record; marine environment; museum; paleontology; reptile; archeology; dinosaur; fossil; geology; history; information center; nonhuman; paleoanthropology; paleontology; peer review; priority journal; short survey; animal; China; education; information center; note; standard; China; Animals; China; Fossils; Museums; Paleontology",,,,,,,,,,,,,,,,,"Stone, R.",,,,,,,,00368075,,SCIEA,"21205648","English","Science",Short Survey,"Final","",Scopus,2-s2.0-78650648724
"Lee Y.K., Mazmanian S.K.","56095315500;6602882668;","Has the microbiota played a critical role in the evolution of the adaptive immune system?",2010,"Science","330","6012",,"1768","1773",,728,"10.1126/science.1195568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650647326&doi=10.1126%2fscience.1195568&partnerID=40&md5=d1eabfc60230e8914a9959f8b9d6ecff","Division of Biology, California Institute of Technology, Pasadena, CA 91125, United States","Lee, Y.K., Division of Biology, California Institute of Technology, Pasadena, CA 91125, United States; Mazmanian, S.K., Division of Biology, California Institute of Technology, Pasadena, CA 91125, United States","Although microbes have been classically viewed as pathogens, it is now well established that the majority of host-bacterial interactions are symbiotic. During development and into adulthood, gut bacteria shape the tissues, cells, and molecular profile of our gastrointestinal immune system. This partnership, forged over many millennia of coevolution, is based on a molecular exchange involving bacterial signals that are recognized by host receptors to mediate beneficial outcomes for both microbes and humans. We explore how specific aspects of the adaptive immune system are influenced by intestinal commensal bacteria. Understanding the molecular mechanisms that mediate symbiosis between commensal bacteria and humans may redefine how we view the evolution of adaptive immunity and consequently how we approach the treatment of numerous immunologic disorders.",,"transcription factor FOXP3; adult; bacterium; coevolution; fitness; host-pathogen interaction; immune system; microbial ecology; adaptive immunity; autoimmune disease; autoimmunity; bacterium culture; CD4+ T lymphocyte; cell interaction; coevolution; immune system; immunity; immunomodulation; immunopathology; intestine lymphatic tissue; Leishmania; Listeria monocytogenes; lymphocyte differentiation; microbiome; microflora; microorganism; nonhuman; priority journal; regulatory T lymphocyte; review; symbiosis; Adaptive Immunity; Animals; Autoimmune Diseases; Bacteria; Bacterial Physiological Phenomena; Biological Evolution; Cell Differentiation; Humans; Immune Tolerance; Immunity, Innate; Immunity, Mucosal; Intestinal Mucosa; Intestines; Metagenome; Symbiosis; T-Lymphocytes, Helper-Inducer; T-Lymphocytes, Regulatory; Bacteria (microorganisms)",,,,,"National Institute of Allergy and Infectious Diseases, NIAID: R21AI088626; National Institute of Diabetes and Digestive and Kidney Diseases, NIDDK: R21DK083633, R56DK078938",,,,,,,,,,,"Turnbaugh, P.J., (2007) Nature, 449, p. 804; Qin, J., (2010) Nature, 464, p. 59; Falk, P.G., Hooper, L.V., Midtvedt, T., Gordon, J.I., (1998) Microbiol. Mol. Biol. Rev., 62, p. 1157; Macpherson, A.J., Harris, N.L., (2004) Nat. Rev. Immunol., 4, p. 478; Pollard, M., Sharon, N., (1970) Infect. Immun., 2, p. 96; Hoshi, H., (1992) Tohoku J. Exp. Med., 166, p. 297; Glaister, J.R., (1973) Int. Arch. Allergy Appl. Immunol., 45, p. 719; Lundin, A., (2008) Cell. Microbiol., 10, p. 1093; Matsumoto, S., Setoyama, H., Umesaki, Y., (1992) Gastroenterology, 103, p. 1777; Imaoka, A., (1996) Eur. J. Immunol., 26, p. 945; Umesaki, Y., Setoyama, H., Matsumoto, S., Okada, Y., (1993) Immunology, 79, p. 32; Duan, J., Chung, H., Troy, E., Kasper, D.L., (2010) Cell. Host Microbe, 7, p. 140; Niess, J.H., Leithäuser, F., Adler, G., Reimann, J., (2008) J. Immunol., 180, p. 559; Bouskra, D., (2008) Nature, 456, p. 507; Noverr, M.C., Huffnagle, G.B., (2004) Trends Microbiol., 12, p. 562; Mazmanian, S.K., Liu, C.H., Tzianabos, A.O., Kasper, D.L., (2005) Cell., 122, p. 107; Bauer, H., (1963) Am. J. Pathol., 42, p. 471; Smith, K., McCoy, K.D., Macpherson, A.J., (2007) Semin. Immunol., 19, p. 59; Clarke, T.B., (2010) Nat. Med., 16, p. 228; Inagaki, H., Suzuki, T., Nomoto, K., Yoshikai, Y., (1996) Infect. Immun., 64, p. 3280; Stecher, B., (2007) PLoS Biol., 5, pp. e244; Lupp, C., (2007) Cell. Host Microbe, 2, p. 119; Bettelli, E., (2006) Nature, 441, p. 235; Fontenot, J.D., (2005) Immunity, 22, p. 329; Foussat, A., (2003) J. Immunol., 171, p. 5018; Battaglia, M., Gregori, S., Bacchetta, R., Roncarolo, M.G., (2006) Semin. Immunol., 18, p. 120; Sakaguchi, S., (2008) Cell., 133, p. 775; Rubtsov, Y.P., (2008) Immunity, 28, p. 546; Coombes, J.L., (2007) J. Exp. Med., 204, p. 1757; Boirivant, M., Strober, W., (2007) Curr. Opin. Gastroenterol., 23, p. 679; Coombes, J.L., Maloy, K.J., (2007) Semin. Immunol., 19, p. 116; O'Mahony, C., (2008) PLoS Pathog., 4, pp. e1000112; Sokol, H., (2008) Proc. Natl. Acad. Sci. U. S. A, 105, p. 16731; Mazmanian, S.K., Kasper, D.L., (2006) Nat. Rev. Immunol., 6, p. 849; Mazmanian, S.K., Round, J.L., Kasper, D.L., (2008) Nature, 453, p. 620; Strauch, U.G., (2005) Gut, 54, p. 1546; Östman, S., Rask, C., Wold, A.E., Hultkrantz, S., Telemo, E., (2006) Eur. J. Immunol., 36, p. 2336; Min, B., (2007) Eur. J. Immunol., 37, p. 1916; Ivanov, I.I., (2008) Cell. Host Microbe, 4, p. 337; Zaph, C., (2008) J. Exp. Med., 205, p. 2191; Gaboriau-Routhiau, V., (2009) Immunity, 31, p. 677; Round, J.L., Mazmanian, S.K., (2010) Proc. Natl. Acad. Sci. U. S. A, 107, p. 12204; Atarashi, K., (2010) Science, , 10.1126/science.1198469; Dobber, R., Hertogh-Huijbregts, A., Rozing, J., Bottomly, K., Nagelkerken, L., (1992) Dev. Immunol., 2, p. 141; Ivanov, I.I., (2006) Cell., 126, p. 1121; Atarashi, K., (2008) Nature, 455, p. 808; Ivanov, I.I., (2009) Cell., 139, p. 485; Snel, J., (1998) Can. J. Microbiol., 44, p. 1177; Talham, G.L., Jiang, H.Q., Bos, N.A., Cebra, J.J., (1999) Infect. Immun., 67, p. 1992; Umesaki, Y., Okada, Y., Matsumoto, S., Imaoka, A., Setoyama, H., (1995) Microbiol. Immunol., 39, p. 555; Noverr, M.C., Huffnagle, G.B., (2005) Clin. Exp. Allergy, 35, p. 1511; Round, J.L., Mazmanian, S.K., (2009) Nat. Rev. Immunol., 9, p. 313; Ochoa-Repáraz, J., (2010) Mucosal Immunol., 3, p. 487; Wu, H.J., (2010) Immunity, 32, p. 815; Lee, Y.K., (2010) Proc. Natl. Acad. Sci. U. S. A, , 10.1073/pnas.1000082107; Chow, J., Mazmanian, S.K., (2010) Cell. Host Microbe, 7, p. 265; Baranzini, S.E., (2010) Nature, 464, p. 1351; Hooper, L.V., (2009) Nat. Rev. Microbiol., 7, p. 367; Zhou, L., (2008) Nature, 453, p. 236; Yang, X.O., (2008) Immunity, 29, p. 44; Weaver, C.T., Hatton, R.D., Mangan, P.R., Harrington, L.E., (2007) Annu. Rev. Immunol., 25, p. 821; McFall-Ngai, M., (2007) Nature, 445, p. 153; Baranzini, S.E., (2009) Curr. Opin. Immunol., 21, p. 596; We thank members of the Mazmanian laboratory for their critical review of the manuscript. Supported by NIH grants DK078938, DK083633, and AI088626; the Damon Runyon Cancer Research Foundation; and the Crohn's and Colitis Foundation of America S. K. M","Mazmanian, S. K.; Division of Biology, , Pasadena, CA 91125, United States; email: sarkis@caltech.edu",,,,,,,,00368075,,SCIEA,"21205662","English","Science",Review,"Final","All Open Access, Green",Scopus,2-s2.0-78650647326
"Cruikshank D.P.","35446002900;","Generating an atmosphere",2010,"Science","330","6012",,"1755","1756",,3,"10.1126/science.1200473","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650644971&doi=10.1126%2fscience.1200473&partnerID=40&md5=6fd0b65cab5d268bb83c20444d778ffa","Astrophysics Branch, NASA, Ames Research Center, Moffett Field, CA 94035-1000, United States","Cruikshank, D.P., Astrophysics Branch, NASA, Ames Research Center, Moffett Field, CA 94035-1000, United States",[No abstract available],,"carbon dioxide; methane; nitrogen; sulfur dioxide; ice; oxygen; atmospheric pressure; carbon; ground-based measurement; near infrared; planetary atmosphere; planetary satellite; Pluto; solar system; spacecraft; astronomy; atmosphere; atmospheric pressure; imaging; mass spectrometry; photochemistry; priority journal; short survey; space flight; ultraviolet radiation; atmosphere; microclimate; note; Atmosphere; Carbon Dioxide; Extraterrestrial Environment; Ice; Mass Spectrometry; Oxygen; Photochemical Processes; Saturn; Spacecraft",,"carbon dioxide, 124-38-9, 58561-67-4; methane, 74-82-8; nitrogen, 7727-37-9; sulfur dioxide, 7446-09-5; oxygen, 7782-44-7; Carbon Dioxide, 124-38-9; Ice; Oxygen, 7782-44-7",,,,,,,,,,,,,,"Dalton, J.B., (2010) Space Sci. Rev., 153, p. 113; Campins, H., (2010) Nature, 464, p. 1320; Colaprete, A., (2010) Science, 330, p. 463; Teolis, B.D., (2010) Science, 330, p. 1813. , 10.1126/science.1198366; Hall, D.T., Feldman, P.D., McGrath, M.A., Strobel, D.F., (1998) Astrophys. J., 499, p. 475; Vidal-Madjar, A., (2004) Astrophys. J., 604, pp. L69; Kaltenegger, L., (2010) Astrophys. J., 712, pp. L125","Cruikshank, D. P.; Astrophysics Branch, , Moffett Field, CA 94035-1000, United States; email: dale.p.cruikshank@nasa.gov",,,,,,,,00368075,,SCIEA,"21205657","English","Science",Short Survey,"Final","",Scopus,2-s2.0-78650644971
[No author name available],[No author id available],"Erratum: Genes link epigenetics and cancer (Science (577))",2010,"Science","330","6012",,"1746","",,,"10.1126/science.330.6012.1746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650644713&doi=10.1126%2fscience.330.6012.1746&partnerID=40&md5=907956ffe6426fd46d1373fbb1e72570",,"",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,,,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-78650644713
"Johnson W.E., Onorato D.P., Roelke M.E., Land E.D., O'brien S.J.","7404848826;6701698631;7003436462;7005096100;7402355306;","Response",2010,"Science","330","6012",,"1744","",,,"10.1126/science.330.6012.1744-b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650639000&doi=10.1126%2fscience.330.6012.1744-b&partnerID=40&md5=e2cea82a0c06ddad7cdc5f112d1e8497","Laboratory of Genomic Diversity, National Cancer Institute, Frederick, MD 21702, United States; Florida Fish and Wildlife Conservation Commission, Naples, FL 34114, United States; SAIC-Frederick, Laboratory of Genomic Diversity, National Cancer Institute, Frederick, MD 21702, United States","Johnson, W.E., Laboratory of Genomic Diversity, National Cancer Institute, Frederick, MD 21702, United States; Onorato, D.P., Florida Fish and Wildlife Conservation Commission, Naples, FL 34114, United States; Roelke, M.E., SAIC-Frederick, Laboratory of Genomic Diversity, National Cancer Institute, Frederick, MD 21702, United States; Land, E.D., Florida Fish and Wildlife Conservation Commission, Naples, FL 34114, United States; O'brien, S.J., Laboratory of Genomic Diversity, National Cancer Institute, Frederick, MD 21702, United States",[No abstract available],,"endangered species; florida panther; genetic analysis; habitat; letter; nonhuman; Panthera; population size; priority journal; puma; sex difference",,,,,,,,,,,,,,,,,"Johnson, W. E.; Laboratory of Genomic Diversity, , Frederick, MD 21702, United States; email: warjohns@mail.nih.gov",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-78650639000
"Vastag B.","25423066400;","Seeking growth, East Africa expands science, education ties",2010,"Science","330","6012",,"1766","1767",,,"10.1126/science.330.6012.1766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650635424&doi=10.1126%2fscience.330.6012.1766&partnerID=40&md5=f30c2ffce0b5894b712d73884eb1fdc4",,"Vastag, B.",[No abstract available],,"economic growth; geography education; higher education; science and technology; state role; sustainable development; economic aspect; genocide; government; medical education; organization; priority journal; research; science; scientific literature; short survey; university; East Africa",,,,,,,,,,,,,,,,,"Vastag, B.",,,,,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","All Open Access, Bronze",Scopus,2-s2.0-78650635424
"Blaxter M.","7005409204;","Revealing the dark matter of the genome",2010,"Science","330","6012",,"1758","1759",,63,"10.1126/science.1200700","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650391868&doi=10.1126%2fscience.1200700&partnerID=40&md5=789a0196226fbb266c0a4a5ab74530f2","Institute of Evolutionary Biology, University of Edinburgh, Edinburgh EH9 3JT, United Kingdom","Blaxter, M., Institute of Evolutionary Biology, University of Edinburgh, Edinburgh EH9 3JT, United Kingdom",[No abstract available],,"messenger RNA; transcription factor; Caenorhabditis elegans protein; Drosophila protein; helminth RNA; histone; transcription factor; untranslated RNA; dark; gene expression; genetic analysis; genome; animal embryo; animal genetics; epigenetics; gene expression; gene expression regulation; genetic code; genetic transcription; genome; human; natural selection; nonhuman; priority journal; protein DNA interaction; short survey; animal; biology; Caenorhabditis elegans; chromatin; Drosophila melanogaster; gene; gene expression regulation; gene regulatory network; genetics; genomics; metabolism; methodology; molecular genetics; note; Animals; Caenorhabditis elegans; Caenorhabditis elegans Proteins; Chromatin; Computational Biology; Drosophila melanogaster; Drosophila Proteins; Gene Expression Regulation; Gene Regulatory Networks; Genes, Helminth; Genes, Insect; Genome, Helminth; Genome, Insect; Genomics; Histones; Molecular Sequence Annotation; RNA, Helminth; RNA, Untranslated; Transcription Factors",,"histone, 9062-68-4; Caenorhabditis elegans Proteins; Chromatin; Drosophila Proteins; Histones; RNA, Helminth; RNA, Untranslated; Transcription Factors",,,,,,,,,,,,,,"Gerstein, M.B., (2010) Science, 330, p. 1775; (2010) Science, 330, p. 1787. , modENCODE Consortium; (2007) Nature, 447, p. 799. , ENCODE Project Consortium; Eory, L., Halligan, D.L., Keightley, P.D., (2010) Mol. Biol. Evol., 27, p. 177; C. elegans sequencing consortium (1998) Science, 282, p. 2012; Adams, M.D., (2000) Science, 287, p. 2185; Venter, J.C., (2001) Science, 291, p. 1304; International human genome sequencing consortium (2001) Nature, 409, p. 860; Alon, U., (2007) Nat. Rev. Genet., 8, p. 450; MacArthur, S., (2009) Genome Biol., 10, pp. R80; Moorman, C., (2006) Proc. Natl. Acad. Sci. U. S. A, 103, p. 12027","Blaxter, M.; Institute of Evolutionary Biology, , Edinburgh EH9 3JT, United Kingdom; email: mark.blaxter@ed.ac.uk",,,,,,,,00368075,,SCIEA,"21177977","English","Science",Short Survey,"Final","All Open Access, Bronze",Scopus,2-s2.0-78650391868
"Alberts B.","57225692348;","Model organisms and human health",2010,"Science","330","6012",,"1724","",,45,"10.1126/science.1201826","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650354119&doi=10.1126%2fscience.1201826&partnerID=40&md5=f1fc266cb294bc3754b755a2fcd0ea66",,"Alberts, B.",[No abstract available],,"DNA; Caenorhabditis elegans; data base; Drosophila melanogaster; editorial; gene technology; government; health; human; medical research; molecular evolution; molecular genetics; nonhuman; priority journal; science; Animals; Caenorhabditis elegans; Cell Physiological Phenomena; Drosophila melanogaster; Genome, Helminth; Genome, Insect; Health; Humans; Translational Research",,"DNA, 9007-49-2",,,,,,,,,,,,,,,"Alberts, B.",,,,,,,,00368075,,SCIEA,"21177975","English","Science",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-78650354119
"Stokstad E.","8124594400;","Diving into the oil spill",2010,"Science","330","6011",,"1608","",,1,"10.1126/science.330.6011.1608-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952117347&doi=10.1126%2fscience.330.6011.1608-a&partnerID=40&md5=85e2ea12289c86f4b032921252d397a0",,"Stokstad, E.",[No abstract available],,"data set; marine pollution; oil spill; research work; state role; confusion; disaster; government; Mexico; oil spill; priority journal; scientist; short survey; wetland; wildlife; animal; ecosystem; note; pollution; Atlantic Ocean; Gulf of Mexico; petroleum; Animals; Ecosystem; Environmental Pollution; Petroleum; Wetlands",,"petroleum, 8002-05-9; Petroleum",,,,,,,,,,,,,,,"Stokstad, E.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"21163982","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79952117347
"Cho A.","35200363400;","U.S. science policy: NSF won't build underground lab; scientists hope that DOE will",2010,"Science","330","6011",,"1596","",,,"10.1126/science.330.6011.1596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650413718&doi=10.1126%2fscience.330.6011.1596&partnerID=40&md5=8346f341bc940ebc0d629fb588860948",,"Cho, A.",[No abstract available],,"economic aspect; funding; laboratory; note; policy; priority journal; scientific literature; scientist",,,,,,,,,,,,,,,,,"Cho, A.",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-78650413718
"Pennisi E.","7103300734;","Body's hardworking microbes get some overdue respect",2010,"Science","330","6011",,"1619","",,16,"10.1126/science.330.6011.1619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650412266&doi=10.1126%2fscience.330.6011.1619&partnerID=40&md5=5a4ab15099f597def872a456fe35d3c0",,"Pennisi, E.",[No abstract available],,"bacterial genome; bacterium; Bacteroidetes; Buchnera; Clostridium difficile infection; commensal; human; intestine flora; microorganism; mouth flora; nonhuman; note; priority journal; skin flora; vagina flora; virus; virus genome; Animals; Bacterial Physiological Phenomena; Digestive System; Genes, Bacterial; Genome, Bacterial; Humans; Immune System; Metagenome; Metagenomics; Mice; Sequence Analysis, DNA; Virus Physiological Phenomena",,,,,,,,,,,,,,,,,"Pennisi, E.",,,,,,,,00368075,,SCIEA,"21163991","English","Science",Note,"Final","",Scopus,2-s2.0-78650412266
"Balch J.K., Nepstad D.C., Brando P.M., Alencar A.","15844796800;7004131737;23992209700;7005558571;","Comment on ""The incidence of fire in Amazonian forests with implications for REDD""",2010,"Science","330","6011",,"","",,13,"10.1126/science.1194032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650411679&doi=10.1126%2fscience.1194032&partnerID=40&md5=e0b14e90b7ecf6b82575757487a7ccb1","Amazon Environmental Research Institute (IPAM), Brasília, DF 71.503-505, Brazil; Woods Hole Research Center, Woods Hole, MA 02540, United States; National Center for Ecological Analysis and Synthesis, University of California-Santa Barbara, Santa Barbara, CA 93101, United States; School of Forest Resources and Conservation, University of Florida, Gainesville, FL 32611, United States","Balch, J.K., Amazon Environmental Research Institute (IPAM), Brasília, DF 71.503-505, Brazil, Woods Hole Research Center, Woods Hole, MA 02540, United States, National Center for Ecological Analysis and Synthesis, University of California-Santa Barbara, Santa Barbara, CA 93101, United States; Nepstad, D.C., Amazon Environmental Research Institute (IPAM), Brasília, DF 71.503-505, Brazil; Brando, P.M., Amazon Environmental Research Institute (IPAM), Brasília, DF 71.503-505, Brazil; Alencar, A., Amazon Environmental Research Institute (IPAM), Brasília, DF 71.503-505, Brazil, School of Forest Resources and Conservation, University of Florida, Gainesville, FL 32611, United States","Aragão and Shimabukuro (Reports, 4 June 2010, p. 1275) reported that fires increase in agricultural frontiers even as deforestation decreases and concluded that these fires lead to unaccounted carbon emissions under the United Nations climate treaty's tropical deforestation and forest degradation component. Emissions from post-deforestation management activities are, in fact, included in these estimates - but burning of standing forests is not.",,"air pollution control; deforestation; fire; note; priority journal; South America; tropical rain forest; Brazil; Carbon; Conservation of Natural Resources; Fires; Trees; United Nations",,"Carbon, 7440-44-0",,,,,,,,,,,,,,"Nepstad, D.C., (1999) Nature, 398, p. 505; Nepstad, D., (2001) For. Ecol. Manage., 154, p. 395; Aragão, L.E.O.C., Shimabukuro, Y.E., (2010) Science, 328, p. 1275; Schroeder, W., (2005) Earth Interact., 9, p. 1; Morton, D.C., (2008) Glob. Change Biol., 14, p. 2262; Houghton, R.A., (2000) Nature, 403, p. 301; Fearnside, P.M., (1997) Clim. Change, 35, p. 321; Alencar, A., Nepstad, D.C., Diaz, M.C.V., (2006) Earth Interact., 10, p. 1; Barlow, J., Peres, C.A., (2006) Emerging Threats to Tropical Forests, pp. 225-240. , W. F. Laurance, C. A. Peres, Eds. Univ. of Chicago Press, Chicago; Balch, J.K., (2008) Glob. Change Biol., 14, p. 2276; Stickler, C.M., (2009) Glob. Change Biol., 15, p. 2803; Asner, G.P., (2010) Proc. Natl. Acad. Sci. U.S.A., 107, p. 16738; Annual Accumulation of NOAA-15 Active Fire Detections by Country from 01 January to 03 October 2010: Project Queimadas, , http://sigma.cptec.inpe.br/queimadas; Hayashi, S., Souza, C., Sales, M., Veríssimo, A., IMAZON Boletim Transparência Florestal: January-August 2010, , www.imazon.org.br; Monitoring of the Brazilian Amazon Forest by Satellite: Project PRODES, , www.obt.inpe.br/prodes/prodes_1988_2009.htm; Nepstad, D., (2009) Science, 326, p. 1350","Balch, J. K.; Amazon Environmental Research Institute (IPAM), Brasília, DF 71.503-505, Brazil; email: balch@nceas.ucsb.edu",,,,,,,,00368075,,SCIEA,"21164000","English","Science",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-78650411679
"Stone R.","57220774508;","Demographic research: Asia's looming social challenge: Coping with the elder boom",2010,"Science","330","6011",,"1599","",,2,"10.1126/science.330.6011.1599-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650411137&doi=10.1126%2fscience.330.6011.1599-a&partnerID=40&md5=e61e70d7b19cbfa7e0a95fa8a9c2afb8",,"Stone, R.",[No abstract available],,"Asia; elderly care; health care management; health care policy; note; population research; priority journal; social aspect; socioeconomics",,,,,,,,,,,,,,,,,"Stone, R.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"21163973","English","Science",Note,"Final","",Scopus,2-s2.0-78650411137
[No author name available],[No author id available],"Stepping away from the trees for a look at the forest",2010,"Science","330","6011",,"1612","1613",,23,"10.1126/science.330.6011.1612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650410133&doi=10.1126%2fscience.330.6011.1612&partnerID=40&md5=28f95a41a9de3032a2ac9eea3a5e470e",,"",[No abstract available],,"DNA; brain; computer; editorial; genetics; genome; human; Internet; mathematical analysis; optogenetics; priority journal; protein DNA interaction",,"DNA, 9007-49-2",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"21163985","English","Science",Editorial,"Final","",Scopus,2-s2.0-78650410133
"Virshup D.M., Kaldis P.","7006167695;6701864610;","Cell biology: Enforcing the Greatwall in Mitosis",2010,"Science","330","6011",,"1638","1639",,12,"10.1126/science.1199898","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650406556&doi=10.1126%2fscience.1199898&partnerID=40&md5=4c6d67203f0c7c5a23e05120a2d8f5b4",,"Virshup, D.M.; Kaldis, P.",[No abstract available],,"cell protein; cyclin dependent kinase 1; phosphoprotein phosphatase; protein alpha endosulfine; protein arpp19; protein greatwall; unclassified drug; cytogenetics; cytology; cytoplasm; cell cycle G2 phase; cell cycle M phase; cell cycle S phase; cell division; mitosis; nonhuman; priority journal; protein degradation; protein phosphorylation; short survey; Animals; CDC2 Protein Kinase; Feedback, Physiological; Humans; Mitosis; Peptides; Phosphoproteins; Phosphorylation; Protein Phosphatase 2; Protein-Serine-Threonine Kinases; Signal Transduction; Xenopus Proteins",,"phosphoprotein phosphatase, 9025-75-6; CDC2 Protein Kinase, 2.7.11.22; Peptides; Phosphoproteins; Protein Phosphatase 2, 3.1.3.16; Protein-Serine-Threonine Kinases, 2.7.11.1; Xenopus Proteins; cyclic AMP-regulated phosphoprotein 19; endosulfine; greatwall protein, Xenopus, 2.7.11.1",,,,,,,,,,,,,,"Ferrell Jr., J.E., (2009) FEBS Lett., 583, p. 3999; Gharbi-Ayachi, A., (2010) Science, 330, p. 1673; Mochida, S., Maslen, S.L., Skehel, M., Hunt, T., (2010) Science, 330, p. 1670; Busino, L., (2003) Nature, 426, p. 87; Yu, J., (2004) J. Cell Biol., 164, p. 487; Yu, J., Zhao, Y., Li, Z., Galas, S., Goldberg, M.L., (2006) Mol. Cell, 22, p. 83; Voets, E., Wolthuis, R.M., (2010) Cell Cycle, 9, p. 3591; Jackson, P.K., (2006) Mol. Cell, 22, p. 156; Castilho, P.V., Williams, B.C., Mochida, S., Zhao, Y., Goldberg, M.L., (2009) Mol. Biol. Cell, 20, p. 4777; Mochida, S., Ikeo, S., Gannon, J., Hunt, T., (2009) EMBO J., 28, p. 2777; Vigneron, S., (2009) EMBO J., 28, p. 2786; www.phosphosite.org; Schmitz, M.H., (2010) Nat. Cell Biol., 12, p. 886","Virshup, D. M.email: david.virshup@duke-nus.edu.sg",,,,,,,,00368075,,SCIEA,"21164006","English","Science",Short Survey,"Final","",Scopus,2-s2.0-78650406556
