Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Balasubramani A.","57204190944;","Revisiting memory",2020,"Science","367","6483",,"1208","",,,"10.1126/SCIENCE.367.6483.1207-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085480490&doi=10.1126%2fSCIENCE.367.6483.1207-F&partnerID=40&md5=0695442ad07ca905e7e2dd3827a90173",,"Balasubramani, A.",[No abstract available],,"folate receptor; folate receptor 4; unclassified drug; cell self-renewal; glycolysis; memory cell; nonhuman; Note; priority journal; protein expression; reinfection; Tfh cell; virus infection",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085480490
"Scanlon S.T.","57207946389;","Deadenylate or activate?",2020,"Science","367","6483",,"1209B","1209C",,,"10.1126/SCIENCE.367.6483.1207-P","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085056322&doi=10.1126%2fSCIENCE.367.6483.1207-P&partnerID=40&md5=a468d31ff1571f1b0901930e75a836f5",,"Scanlon, S.T.",[No abstract available],,"messenger RNA; T lymphocyte receptor; transcription factor; transcription factor BTG1; transcription factor BTG2; unclassified drug; adenylation; cell metabolism; deadenylation; listeriosis; nonhuman; Note; priority journal; RNA degradation; signal transduction; T lymphocyte",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085056322
"Jesse Smith H.","57207953169;","Evaporating futures",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-M","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085055582&doi=10.1126%2fSCIENCE.367.6483.1207-M&partnerID=40&md5=7d73ab537b0f5d9299f5615f781ffc4e",,"Jesse Smith, H.",[No abstract available],,"absorption; climate warming; Colorado; drought; evapotranspiration; hydrology; Note; precipitation; priority journal; river ecosystem; water availability; water supply",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085055582
"Alderton G.","57207948291;","New therapies for sickle cell disease",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-I","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085049253&doi=10.1126%2fSCIENCE.367.6483.1207-I&partnerID=40&md5=5577c0cae359e4b90ac6483ebcfe8031",,"Alderton, G.",[No abstract available],,"hemoglobin; bone marrow cell; bone marrow transplantation; cell engineering; cell therapy; gene expression; gene mutation; gene therapy; hemoglobin blood level; human; low income country; middle income country; Note; priority journal; sickle cell anemia",,"hemoglobin, 9008-02-0",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085049253
"Hurtley S.M.","56503377300;","Phase separation can be skin deep",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085040576&doi=10.1126%2fSCIENCE.367.6483.1207-J&partnerID=40&md5=87e8eff968ff2bffac7ba50eb746b0f3",,"Hurtley, S.M.",[No abstract available],,"body surface; cell death; cell differentiation; cell proliferation; cytoplasm; epidermis cell; human; keratinocyte; mutation; Note; phase separation; phase transition; priority journal; skin cell; skin disease; skin surface",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085040576
"Lavine M.S.","57204519657;","Tying together common plastics",2020,"Science","367","6483",,"1209","",,,"10.1126/SCIENCE.367.6483.1208-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085040475&doi=10.1126%2fSCIENCE.367.6483.1208-D&partnerID=40&md5=5fc75885f3d600da1b38e92f31d78042",,"Lavine, M.S.",[No abstract available],,"copolymer; polyethylene; polyethylene terephthalate; solvent; Note; priority journal; synthesis; waste",,"polyethylene, 9002-88-4; polyethylene terephthalate, 25038-59-9, 60527-88-0, 9003-68-3",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85085040475
"Yeston J.","57195603975;","Asymmetry on the plus side",2020,"Science","367","6483",,"1207","",,,"10.1126/SCIENCE.367.6483.1207-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085040309&doi=10.1126%2fSCIENCE.367.6483.1207-D&partnerID=40&md5=d29d8affb60f0c3d4ed9500b666cc7ec",,"Yeston, J.",[No abstract available],,"anion; bipyridine; carbon; iridium; phosphorus; catalysis; enantioselectivity; Note; organic chemistry; priority journal",,"bipyridine, 37275-48-2; carbon, 7440-44-0; iridium, 13967-67-4, 7439-88-5; phosphorus, 7723-14-0",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085040309
"Suleymanov Y.","56891468600;","Reading a molecule without destroying it",2020,"Science","367","6483",,"1208","",,,"10.1126/SCIENCE.367.6483.1207-H","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085039563&doi=10.1126%2fSCIENCE.367.6483.1207-H&partnerID=40&md5=a42f18d0f515530fe0b62c74a8557434",,"Suleymanov, Y.",[No abstract available],,"calcium ion; ion; nitrogen; acceleration; atomic particle; clinical protocol; cold; excitation; measurement precision; Note; priority journal; quantum chemistry; spectroscopy",,"calcium ion, 14127-61-8; nitrogen, 7727-37-9",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085039563
"Jesse Smith H.","57207953169;","An underground record of past deglaciations",2020,"Science","367","6483",,"1207","",,,"10.1126/SCIENCE.367.6483.1207-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085036890&doi=10.1126%2fSCIENCE.367.6483.1207-A&partnerID=40&md5=096b8084caae440160ff692c144da65c",,"Jesse Smith, H.",[No abstract available],,"cave; chronology; deglaciation; geology; measurement precision; Note; priority journal; solar energy; speleothem; sun",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085036890
"Vinson V.","57204455504;","Structure of the nCoV trimeric spike",2020,"Science","367","6483",,"1207","",,,"10.1126/SCIENCE.367.6483.1207-C","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085028437&doi=10.1126%2fSCIENCE.367.6483.1207-C&partnerID=40&md5=1a43b52ecaf49c53fbe3a1c1ca1342ed",,"Vinson, V.",[No abstract available],,"coronavirus spike glycoprotein; host cell; nonhuman; Note; priority journal; protein structure; Severe acute respiratory syndrome coronavirus 2; virus cell interaction; virus spike",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085028437
"Vinson V.","57204455504;","Clustering for the kill",2020,"Science","367","6483",,"1209C","",,,"10.1126/SCIENCE.367.6483.1207-R","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085028077&doi=10.1126%2fSCIENCE.367.6483.1207-R&partnerID=40&md5=686dd1b32ccee6a39e7f092ed305215e",,"Vinson, V.",[No abstract available],,"CD20 antigen; complement; cell killing; complement system; Note; priority journal",,"complement, 9007-36-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085028077
"Sugden A.M.","6701749750;","Tree diversity relieves drought impacts",2020,"Science","367","6483",,"1209","",,1,"10.1126/SCIENCE.367.6483.1208-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085017800&doi=10.1126%2fSCIENCE.367.6483.1208-A&partnerID=40&md5=5e6202e3670f33903021cac6274997dc",,"Sugden, A.M.",[No abstract available],,"climate warming; drought; ecosystem; environmental impact assessment; forest; habit; Note; priority journal; rooting; species diversity; tree",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85085017800
"Hurtley S.M.","56503377300;","Spreading edema after stroke",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085013169&doi=10.1126%2fSCIENCE.367.6483.1207-K&partnerID=40&md5=611e96c9ad9c5e73e7738f61bb844d9c",,"Hurtley, S.M.",[No abstract available],,"artery constriction; brain artery; brain edema; cerebrospinal fluid; cerebrospinal fluid transport; cerebrovascular accident; chemical reaction; depolarization; diffusion; fluid transport; nonhuman; Note; pathogenesis; priority journal; spreading depolarization",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085013169
"Stajic J.","57189019027;","Looking for a crystalline 2D spin ice",2020,"Science","367","6483",,"1207","",,,"10.1126/SCIENCE.367.6483.1207-B","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085011667&doi=10.1126%2fSCIENCE.367.6483.1207-B&partnerID=40&md5=f8d435cf3bdc1557d253bb30bc242860",,"Stajic, J.",[No abstract available],,"ice; metal derivative; acceleration; crystallization; magnetism; nanoengineering; neutron scattering; Note; priority journal; thermodynamics",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085011667
"Vinson V.","57204455504;","Snapshots of a rotary pump",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-N","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085010134&doi=10.1126%2fSCIENCE.367.6483.1207-N&partnerID=40&md5=2c27d6b29a37a29bdeed0f7d7e42ce64",,"Vinson, V.",[No abstract available],,"adenosine triphosphatase; unclassified drug; vacuolar type adenosine triphosphatase; conformational transition; cryoelectron microscopy; enzymatic hydrolysis; enzyme activity; mass spectrometry; nonhuman; Note; priority journal; protein function; synapse vesicle",,"adenosine triphosphatase, 37289-25-1, 9000-83-3",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085010134
"Hurtley S.M.","56503377300;","Contracting disease-causing repeat expansions",2020,"Science","367","6483",,"1208","",,,"10.1126/SCIENCE.367.6483.1208-B","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085009243&doi=10.1126%2fSCIENCE.367.6483.1208-B&partnerID=40&md5=4cde63ec9db9e06d92b1f4bc43446e61",,"Hurtley, S.M.",[No abstract available],,"DNA; huntingtin; naphthyridine azaquinolone; naphthyridine derivative; unclassified drug; bioaccumulation; Huntington chorea; nonhuman; Note; pathogenesis; priority journal; protein aggregation; protein targeting",,"DNA, 9007-49-2; huntingtin, 191683-04-2",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85085009243
"Czajka C.","57204835103;","Strategic lumbar support",2020,"Science","367","6483",,"1208","",,,"10.1126/SCIENCE.367.6483.1207-G","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085009057&doi=10.1126%2fSCIENCE.367.6483.1207-G&partnerID=40&md5=4ddd102dec1b627c72c969d102ab4c16",,"Czajka, C.",[No abstract available],,"collagen; hyaluronic acid; biomechanics; discectomy; healing; human; intervertebral disk degeneration; intervertebral disk hernia; lumbar spine; nonhuman; Note; priority journal; tissue engineering",,"collagen, 9007-34-5; hyaluronic acid, 31799-91-4, 9004-61-9, 9067-32-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85085009057
"Szuromi P.","57196471264;","An atomic view of dealloying",2020,"Science","367","6483",,"1209","",,,"10.1126/SCIENCE.367.6483.1208-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085007627&doi=10.1126%2fSCIENCE.367.6483.1208-F&partnerID=40&md5=b586c6e26042bd87be31d85dc74e2f77",,"Szuromi, P.",[No abstract available],,"gold nanoparticle; nitric acid; silver nanoparticle; chemical reaction; dealloying; diffusion; dissolution; high resolution transmission electron microscopy; liquid cell high resolution scanning transmission electron microscopy; Note; priority journal",,"nitric acid, 7697-37-2",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85085007627
"Hurtley S.M.","56503377300;","How amyloid can be a substrate of memory",2020,"Science","367","6483",,"1207","1208",,,"10.1126/SCIENCE.367.6483.1207-E","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084999568&doi=10.1126%2fSCIENCE.367.6483.1207-E&partnerID=40&md5=c6b346d1e30270feee5b0a0ade95b6d2",,"Hurtley, S.M.",[No abstract available],,"amyloid; hydrophilicity; hydrophobicity; memory; Note; priority journal; recall; synapse",,"amyloid, 11061-24-8",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85084999568
"Hines P.J.","7007106302;","Self-organizing floral pigmentation patterns",2020,"Science","367","6483",,"1209","",,,"10.1126/SCIENCE.367.6483.1208-G","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084996324&doi=10.1126%2fSCIENCE.367.6483.1208-G&partnerID=40&md5=a0aa08003f9369693666b0e58a00d675",,"Hines, P.J.",[No abstract available],,"anthocyanin; bumblebee; gene control; Mimulus; NEGAN gene; nonhuman; Note; petal; plant gene; pollinator; priority journal; reaction diffusion model; RTO gene; simulation",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85084996324
"Smith K.T.","57200201039;","Ammonium salts on comet 67P",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-L","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084988391&doi=10.1126%2fSCIENCE.367.6483.1207-L&partnerID=40&md5=28955195afe9da9dd9068b525290da09",,"Smith, K.T.",[No abstract available],,"ammonia; ammonium salt; carbon; nitrogen; unclassified drug; absorption; astronomy; chemical bond; heat; Note; priority journal; sun exposure",,"ammonia, 14798-03-9, 51847-23-5, 7664-41-7; carbon, 7440-44-0; nitrogen, 7727-37-9",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85084988391
"Jesse Smith H.","57207953169;","Catalyzing heavy haze",2020,"Science","367","6483",,"1209","",,,"10.1126/SCIENCE.367.6483.1208-E","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084988336&doi=10.1126%2fSCIENCE.367.6483.1208-E&partnerID=40&md5=444cf79d3546d895e239edf62a35641b",,"Jesse Smith, H.",[No abstract available],,"ammonia; black carbon; nitrogen dioxide; sulfur dioxide; air pollution; catalysis; climate change; environmental impact; haze; human; measurement; molecular dynamics; Note; oxidation; priority journal; urban area",,"ammonia, 14798-03-9, 51847-23-5, 7664-41-7; nitrogen dioxide, 10102-44-0; sulfur dioxide, 7446-09-5",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85084988336
"Kelly P.N.","57196176293;","Cells gone rogue",2020,"Science","367","6483",,"1208","",,,"10.1126/SCIENCE.367.6483.1208-C","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084979184&doi=10.1126%2fSCIENCE.367.6483.1208-C&partnerID=40&md5=420fe8dcd1c1369275e0a67d43ca3656",,"Kelly, P.N.",[No abstract available],,"autoantibody; antibody blood level; antibody production; arthritis; autoimmune disease; autoimmunity; cancer cell; cell clone; cryoglobulinemic vasculitis; human; kidney blood vessel; kidney disease; kidney vasculitis; lymphoma; molecular evolution; nervous system inflammation; Note; pathogenesis; priority journal; single cell analysis; skin blood vessel; skin disease; skin vasculitis",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85084979184
"Ferrarelli L.K.","55514931200;","Inducing mortality by targeting mortalin",2020,"Science","367","6483",,"1209C","",,,"10.1126/SCIENCE.367.6483.1207-Q","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084976742&doi=10.1126%2fSCIENCE.367.6483.1207-Q&partnerID=40&md5=66f230ae42bd838727c3047f25013a2a",,"Ferrarelli, L.K.",[No abstract available],,"chaperone; heat shock protein 70; mortalin; unclassified drug; vemurafenib; cell death; drug efficacy; drug targeting; malignant neoplasm; molecularly targeted therapy; nonhuman; Note; priority journal; protein protein interaction",,"vemurafenib, 918504-65-1",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85084976742
"Kiberstis P.A.","6603060394;","Cancer drivers converge on NOTCH",2020,"Science","367","6483",,"1209B","",,,"10.1126/SCIENCE.367.6483.1207-O","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084968633&doi=10.1126%2fSCIENCE.367.6483.1207-O&partnerID=40&md5=0785b4e562e52613e9ed13990baae24c",,"Kiberstis, P.A.",[No abstract available],,"CRISPR associated protein; Notch receptor; cancer growth; clustered regularly interspaced short palindromic repeat; enzyme inactivation; gene identification; gene mutation; gene sequence; head and neck squamous cell carcinoma; nonhuman; Note; pathogenesis; priority journal; reverse genetics; signal transduction; tumor gene",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85084968633
"Naeem S.","57216735209;","What becomes of fragmented forests?",2020,"Science","367","6483",,"1209C","",,,"10.1126/SCIENCE.367.6483.1207-S","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084965739&doi=10.1126%2fSCIENCE.367.6483.1207-S&partnerID=40&md5=02ff3d31c7b409f3d599e124325fc532",,"Naeem, S.",[No abstract available],,"ecosystem restoration; environmental monitoring; forest fragmentation; Note; priority journal",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85084965739
"Stokstad E.","8124594400;","EPA expands controversial 'transparency' plan",2020,"Science","367","6483",,"1180","",,,"10.1126/science.367.6483.1181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081930066&doi=10.1126%2fscience.367.6483.1181&partnerID=40&md5=144f718736e2bbfcfac94f1e73b51cf1",,"Stokstad, E.",[No abstract available],,"air pollution; environmental exposure; environmental health; environmental impact; environmental protection; human; Note; organization; ozone layer; policy; priority journal; United States; environmental exposure; government; interpersonal communication; legislation and jurisprudence; pollutant; Disclosure; Environmental Exposure; Environmental Pollutants; Humans; United States; United States Environmental Protection Agency",,"Environmental Pollutants",,,,,,,,,,,,,,,"Stokstad, E.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32165566","English","Sci.",Note,"Final","",Scopus,2-s2.0-85081930066
"Bierman P.","7006832233;","Teamwork, the Cuban way",2020,"Science","367","6483",,"1274","",,,"10.1126/science.aba9882","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081928989&doi=10.1126%2fscience.aba9882&partnerID=40&md5=f59a423e5f7e2b7be19b9a97a5a66675","University of Vermont, Burlington, United States","Bierman, P., University of Vermont, Burlington, United States",[No abstract available],,"brainstorming; Cuba; geographic distribution; government; human; knowledge; learning; Note; personal experience; priority journal; social hierarchy; teamwork",,,,,,,,,,,,,,,,,"Bierman, P.; University of VermontUnited States; email: SciCareerEditor@aaas.org",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32165589","English","Sci.",Note,"Final","",Scopus,2-s2.0-85081928989
"Sokol J.","57191276612;","Madagascar's mysterious, murderous cats identified",2020,"Science","367","6483",,"1178","",,,"10.1126/science.367.6483.1179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081922976&doi=10.1126%2fscience.367.6483.1179&partnerID=40&md5=1001cd2bdf75bc9abb75b5009e24fe58","Boston, United States","Sokol, J., Boston, United States",[No abstract available],,"anthropology; biodiversity; domestic cat; environmental protection; genomics; Madagascar; nonhuman; Note; priority journal; species identification; World Health Organization; animal; cat; female; genetics; male; wild animal; DNA; Animals; Animals, Wild; Cats; DNA; Female; Madagascar; Male",,"DNA, 9007-49-2; DNA",,,,,,,,,,,,,,,"Sokol, J.United States",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32165565","English","Sci.",Note,"Final","",Scopus,2-s2.0-85081922976
"Brainard J.","57201469949;","Publishers try out alternative pathways to open access",2020,"Science","367","6483",,"1179","",,1,"10.1126/science.367.6483.1180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081909620&doi=10.1126%2fscience.367.6483.1180&partnerID=40&md5=5815cfd31e60d08c673dc4ca48768ace",,"Brainard, J.",[No abstract available],,"economic aspect; financial management; human; Illinois; librarian; library science; non profit organization; Note; open access publishing; peer review; priority journal; publication; scientist",,,,,,,,,,,,,,,,,"Brainard, J.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32165566","English","Sci.",Note,"Final","",Scopus,2-s2.0-85081909620
"Service R.F.","7102138642;","New electrolyzer splits water on the cheap",2020,"Science","367","6483",,"1181","",,8,"10.1126/science.367.6483.1182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081885288&doi=10.1126%2fscience.367.6483.1182&partnerID=40&md5=de1ee520e5a2d8dbd4e14f2ca32c76e4",,"Service, R.F.",[No abstract available],,"hydrogen; iridium; oxygen; platinum; proton; alkalinity; catalysis; cell migration; chemical reaction; cost; molecular dynamics; Note; priority journal; proton transport",,"hydrogen, 12385-13-6, 1333-74-0; iridium, 13967-67-4, 7439-88-5; oxygen, 7782-44-7; platinum, 7440-06-4; proton, 12408-02-5, 12586-59-3",,,,,,,,,,,,,,,"Service, R.F.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32165567","English","Sci.",Note,"Final","",Scopus,2-s2.0-85081885288
"Funk M.A.","57207944831;","Bulky lipids for light-harvesting control",2020,"Science","367","6482",,"1087","",,,"10.1126/SCIENCE.367.6482.1087-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089284865&doi=10.1126%2fSCIENCE.367.6482.1087-A&partnerID=40&md5=df2f0780fa0a918debfefe09025a0ba1",,"Funk, M.A.",[No abstract available],,"galactosyldiacylglycerol; light harvesting complex II; lipid; proteoliposome; unclassified drug; energy; energy quenching; heat; high intensity light; human; light; lipid bilayer; membrane; membrane pressure; Note; photosynthesis; photosystem II; phototherapy; priority journal; protein conformation",,"lipid, 66455-18-3",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089284865
"Zahn L.M.","57201563027;","Closing the loop on sequencing",2020,"Science","367","6482",,"1088","",,,"10.1126/SCIENCE.367.6482.1087-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089283291&doi=10.1126%2fSCIENCE.367.6482.1087-F&partnerID=40&md5=f00436cf5c0aa39fbebe596f9cc2ec55",,"Zahn, L.M.",[No abstract available],,"bacterial genome; DNA sequence; genetic variability; nonhuman; Note; priority journal; sequence analysis; species diversity; transposon",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089283291
"Alderton G.","57207948291;","Humans on a chip",2020,"Science","367","6482",,"1088","",,,"10.1126/SCIENCE.367.6482.1087-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089276140&doi=10.1126%2fSCIENCE.367.6482.1087-D&partnerID=40&md5=4ead17d0380b4a4bfde137abd8e9b2d7",,"Alderton, G.",[No abstract available],,"blood substitution; cell growth; disease course; epithelium cell; human; Note; physiology; prediction; priority journal; stroma cell",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089276140
"Yeston J.","57195603975;","Sulfurous glue for heterocycles",2020,"Science","367","6482",,"1087","1088",,,"10.1126/SCIENCE.367.6482.1087-B","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089274532&doi=10.1126%2fSCIENCE.367.6482.1087-B&partnerID=40&md5=26b7c62419ce29739fac15bd96827c33",,"Yeston, J.",[No abstract available],,"carbon; chlorine derivative; glue; indole derivative; nitrogen; palladium; pyridine derivative; sulfur derivative; thiazole derivative; catalyst; Note; priority journal",,"carbon, 7440-44-0; nitrogen, 7727-37-9",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089274532
"McCartney M.","57204834241;","It takes a village",2020,"Science","367","6482",,"1088","",,,"10.1126/SCIENCE.367.6482.1087-E","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089271948&doi=10.1126%2fSCIENCE.367.6482.1087-E&partnerID=40&md5=38c061625f5d39a03a5d0f98140837b5",,"McCartney, M.",[No abstract available],,"data analysis; hypothesis; mentor; Note; PhD student; priority journal; publication; qualitative analysis; writing",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089271948
"Scanlon S.T.","57207946389;","Wisdom of the crowd",2020,"Science","367","6482",,"1088","",,,"10.1126/SCIENCE.367.6482.1087-G","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089265671&doi=10.1126%2fSCIENCE.367.6482.1087-G&partnerID=40&md5=51e8545aa50206cfb5c5137c337fd54f",,"Scanlon, S.T.",[No abstract available],,"bacterium lipopolysaccharide; bacterial infection; biofilm; cell density; cell stimulation; cell tracking; immune response; inflammation; macrophage; nonhuman; Note; priority journal; quorum sensing",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089265671
"Ash C.","7006283833;","Sniffing out disease",2020,"Science","367","6482",,"1088","",,,"10.1126/SCIENCE.367.6482.1087-C","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089262601&doi=10.1126%2fSCIENCE.367.6482.1087-C&partnerID=40&md5=378824ecb8d9a419287eaaed06f25088",,"Ash, C.",[No abstract available],,"animal behavior; dog; genetic screening; huanglongbing; measurement accuracy; nonhuman; Note; orchard; pandemic; plant disease; priority journal; reinforcement; smelling; sniffing",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089262601
