Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Alberts B.","57225692348;","High Marks for Transformative Teachers: Response",2011,"Science","331","6020",,"1011","",,,"10.1126/science.331.6020.1011-d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952057883&doi=10.1126%2fscience.331.6020.1011-d&partnerID=40&md5=b386949b5a6c8df8c013b9d265d52f0f",,"Alberts, B.",[No abstract available],,"awards and prizes; critical thinking; education; human; letter; priority journal; science; skill; student; teacher; teaching",,,,,,,,,,,,,,,,"D'Avanzo, C., (2003) Frontiers Ecol. Environ., 1, p. 533","Alberts, B.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-79952057883
"Frenkel K.A.","37021476700;","Schooling the Jeopardy! champ: Far from elementary",2011,"Science","331","6020",,"999","",,2,"10.1126/science.331.6020.999","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952057882&doi=10.1126%2fscience.331.6020.999&partnerID=40&md5=f158895f457e3b879b477e36bc1d120e",,"Frenkel, K.A.",[No abstract available],,"algorithm; computer; computer program; education; graduate student; medical research; note; priority journal; scientist; technology",,,,,,,,,,,,,,,,,"Frenkel, K. A., New York City, NY, United States",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-79952057882
"Schenkman L.","35801264600;","Second thoughts about CT imaging",2011,"Science","331","6020",,"1002","1004",,32,"10.1126/science.331.6020.1002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952056819&doi=10.1126%2fscience.331.6020.1002&partnerID=40&md5=4c972b822f7e027ad98dd86bed559625",,"Schenkman, L.",[No abstract available],,"cancer; radiation damage; radiation exposure; radiography; cancer risk; child care; childhood cancer; chromosome breakage; clinical decision making; computer assisted tomography; human; priority journal; radiation dose; radiation hazard; risk assessment; short survey; thorax radiography; ultrasound; adult; child; computer assisted tomography; food and drug administration; general apparatus, equipment and supplies; government regulation; mortality; note; practice guideline; radiation dose; radiation induced neoplasm; risk factor; standard; United States; Adult; Child; Government Regulation; Humans; Neoplasms, Radiation-Induced; Practice Guidelines as Topic; Radiation Dosage; Risk Factors; Tomography Scanners, X-Ray Computed; Tomography, X-Ray Computed; United States; United States Food and Drug Administration",,,,,,,,,,,,,,,,,"Schenkman, L.",,,,,,,,00368075,,SCIEA,"21350139","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79952056819
"Godley L.A., Mondragón A.","6603640107;7005230033;","Preference by exclusion",2011,"Science","331","6020",,"1017","1018",,3,"10.1126/science.1202090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952056341&doi=10.1126%2fscience.1202090&partnerID=40&md5=0582c1097733a903a2d8eed23ae918a2","Section of Hematology/Oncology, Department of Medicine, University of Chicago, Chicago, IL 60637, United States; Department of Molecular Biosciences, Northwestern University, Evanston, IL 60208, United States","Godley, L.A., Section of Hematology/Oncology, Department of Medicine, University of Chicago, Chicago, IL 60637, United States; Mondragón, A., Department of Molecular Biosciences, Northwestern University, Evanston, IL 60208, United States","The structure of a methyltransferase indicates how the enzyme selects its DNA substrates.",,"cytosine; DNA methyltransferase; DNA methyltransferase 1; DNA methyltransferase 3A; DNA methyltransferase 3B; double stranded DNA; guanine; histone methyltransferase; cysteine; cytidylyl 3' 5' guanosine; cytidylyl-3'-5'-guanosine; dinucleoside phosphate; DNA; DNA (cytosine 5 ) methyltransferase 1; DNA (cytosine 5) methyltransferase; DNA (cytosine-5-)-methyltransferase 1; enzyme activity; exclusion experiment; experimental study; substrate; catalysis; complex formation; crystal structure; crystallization; DNA binding; DNA methylation; enzyme regulation; enzyme specificity; enzyme structure; enzyme substrate; gene expression; human; nonhuman; nucleotide sequence; priority journal; protein domain; protein interaction; protein phosphorylation; short survey; animal; chemical structure; chemistry; enzyme active site; metabolism; mouse; note; protein tertiary structure; X ray crystallography; Animals; Catalytic Domain; Crystallography, X-Ray; Cysteine; Dinucleoside Phosphates; DNA; DNA (Cytosine-5-)-Methyltransferase; DNA Methylation; Humans; Mice; Models, Molecular; Protein Structure, Tertiary; Substrate Specificity",,"DNA methyltransferase, 9037-42-7; cytosine, 71-30-7; guanine, 69257-39-2, 73-40-5; DNA, 9007-49-2; cysteine, 4371-52-2, 52-89-1, 52-90-4; Cysteine, 52-90-4; DNA, 9007-49-2; DNA (Cytosine-5-)-Methyltransferase, 2.1.1.37; DNA (cytosine-5-)-methyltransferase 1, 2.1.1.37; Dinucleoside Phosphates; cytidylyl-3'-5'-guanosine, 2382-65-2",,,,,,,,,,,,,,"Feinberg, A.P., (2007) Nature, 447, p. 433; Jones, P.A., Baylin, S.B., (2007) Cell, 128, p. 683; Song, J., Rechkoblit, O., Bestor, T.H., Patel, D.J., (2011) Science, 331, p. 1036; Klimasauskas, S., Kumar, S., Roberts, R.J., Cheng, X., (1994) Cell, 76, p. 357; Reinisch, K.M., Chen, L., Verdine, G.L., Lipscomb, W.N., (1995) Cell, 82, p. 143; Jia, D., Jurkowska, R.Z., Zhang, X., Jeltsch, A., Cheng, X., (2007) Nature, 449, p. 248; Cheng, X., Blumenthal, R.M., (2008) Structure, 16, p. 341; Cierpicki, T., (2010) Nat. Struct. Mol. Biol., 17, p. 62","Godley, L. A.; Section of Hematology/Oncology, , Chicago, IL 60637, United States; email: lgodley@medicine.bsd.uchicago.edu",,,,,,,,00368075,,SCIEA,"21350155","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79952056341
"Gano S., Kinzler R.","36997097400;57212356704;","Bringing the museum into the classroom",2011,"Science","331","6020",,"1028","1029",,2,"10.1126/science.1197076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952056103&doi=10.1126%2fscience.1197076&partnerID=40&md5=0365508323094897cc9cfdea89633b17","American Museum of Natural History, New York, NY 10024, United States","Gano, S., American Museum of Natural History, New York, NY 10024, United States; Kinzler, R., American Museum of Natural History, New York, NY 10024, United States","Digital modules for online resources and good metadata help teachers find the museum's rich, authoritative science content to use in their classrooms.",,"digital image; meta-analysis; museum; teaching; education; human; information center; priority journal; science; short survey; student attitude; teacher; teaching; United States; article; awards and prizes; curriculum; education; history; Internet; online system; science; teaching; Awards and Prizes; Curriculum; Humans; Internet; Museums; Natural History; New York City; Online Systems; Science; Teaching Materials",,,,,"National Science Foundation, NSF: 0918583",,,,,,,,,,,"Blumenfeld, P.C., Marx, R.W., Patrick, H., Krajcik, J., Soloway, E., (1997) International Handbook of Teachers and Teaching, 2, pp. 819-878. , B. J. Biddle, T. L. Good, I. F. Goodson Eds. Kluwer Academic Publishers, Netherlands; Mestre, J.P., Cocking, R.R., (2002) Learning Science and the Science of Learning, pp. 13-22. , R. W. Bybee, Ed. NSTA Press, Arlington, VA; Wyner, Y., Koch, J., Gano, S., Silvernail, D., Using museum resources to develop environmental science modules that link daily human behavior to ecological principles 2010 Annual Meeting of the American Education Research Association, Denver, CO, 3 May 2010, , paper presented at the; Sabelli, N., (2008) Applying What We Know to Improve Teaching and Learning, , http://ctl.sri.com/publications/downloads/Carnegie_Sabelli07_08.pdf, prepared for the Carnegie/IAS Commission on STEM Education, by SRI International, Menlo Park, CA; Squire, K.D., MaKinster, J.G., Barnett, M., Luehmann, A.L., Barab, S.L., (2003) Sci. Educ., 87, p. 468; Resources for Learning, , www.amnh.org/resources; Olson, S., Loucks-Horsley, S., (2000) Inquiry and the National Science Education Standards: A Guide to Teaching and Learning, , National Research Council, National Academies Press, Washington, DC; note","Gano, S.; American Museum of Natural History, New York, NY 10024, United States; email: gano@amnh.org",,,,,,,,00368075,,SCIEA,"21350169","English","Science",Short Survey,"Final","All Open Access, Bronze",Scopus,2-s2.0-79952056103
"Keil F.C.","7006240933;","Science starts early",2011,"Science","331","6020",,"1022","1023",,21,"10.1126/science.1195221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952055862&doi=10.1126%2fscience.1195221&partnerID=40&md5=414b87b0b80b24a2a8ec0353d1f704f1","Department of Psychology, Yale University, New Haven, CT 06520-8205, United States","Keil, F.C., Department of Psychology, Yale University, New Haven, CT 06520-8205, United States","Infants and children grasp surprisingly sophisticated correlational and causal patterns.",,"correlation; educational attainment; child development; cognition; human; learning; perception; priority journal; review; article; child; cognition; concept formation; education; infant; intuition; preschool child; science; thinking; Child; Child, Preschool; Cognition; Concept Formation; Humans; Infant; Intuition; Science; Thinking",,,,,"Eunice Kennedy Shriver National Institute of Child Health and Human Development, NICHD: R37HD023922",,,,,,,,,,,"Gil-Perez, D., Carrascosa, J., (1990) Sci. Educ., 74, p. 531; Frank, M.C., Slemmer, J.A., Marcus, G.F., Johnson, S.P., (2009) Dev. Sci., 12, p. 504; Leslie, A.M., Keeble, S., (1987) Cognition, 25, p. 265; Newman, G.E., Choi, H., Wynn, K., Scholl, B.J., (2008) Cognit. Psychol., 57, p. 262; Newman, G.E., Keil, F.C., Kuhlmeier, V.A., Wynn, K., (2010) Proc. Natl. Acad. Sci. U.S.A., 107, p. 17140; Schulz, L.E., Gopnik, A., Glymour, C., (2007) Dev. Sci., 10, p. 322; Inagaki, K., Hatano, G., (2006) Curr. Dir. Psychol. Sci., 15, p. 177; Carey, S., (2009) The Origin of Concepts, , Oxford Univ. Press, New York; Ahn, W.K., Marsh, J.K., Luhmann, C.C., Lee, K., (2002) Mem. Cognit., 30, p. 107; Griffiths, T.L., Tenenbaum, J.B., (2009) Psychol. Rev., 116, p. 661; Gelman, S.A., (2009) The Essential Child: Origins of Essentialism in Everyday Thought, , Oxford Univ. Press, New York; Duschl, R.A., Schweingruber, H.A., Shouse, A.E., (2007) Taking Science to School: Learning and Teaching Science in Grades K-8, , National Academies Press, Washington, DC; Sobel, D.M., Corriveau, K.H., (2010) Child Dev., 81, p. 669; Strevens, M., (2009) Depth: An Account of Scientific Explanation, , Harvard Univ. Press, Cambridge, MA; Bloom, P., Weisberg, D.S., (2007) Science, 316, p. 996; Shtulman, A., Schulz, L., (2008) Cogn. Sci., 32, p. 1049; Preparation of this essay was supported by NIH grant R37-R37-HD023922 to F.C.K. Thanks to K. Lockhart for comments","Keil, F. C.; Department of Psychology, , New Haven, CT 06520-8205, United States; email: frank.keil@yale.edu",,,,,,,,00368075,,SCIEA,"21350159","English","Science",Review,"Final","",Scopus,2-s2.0-79952055862
"Hamburg M.A.","7004431075;","Advancing Regulatory Science",2011,"Science","331","6020",,"987","",,71,"10.1126/science.1204432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952055751&doi=10.1126%2fscience.1204432&partnerID=40&md5=c5f338e1303c8dd36d759b48b0022c68","U.S. Food and Drug Administration, United States","Hamburg, M.A., U.S. Food and Drug Administration, United States",[No abstract available],,"editorial; food and drug administration; food safety; functional genomics; government regulation; high throughput screening; metabolomics; national health organization; priority journal; proteomics; quality control; systems biology; Animal Testing Alternatives; Animals; Drug Toxicity; Food Safety; Humans; Toxicity Tests; Toxicology; United States; United States Food and Drug Administration",,,,,,,,,,,,,,,,,"Hamburg, M. A.; U.S. Food and Drug AdministrationUnited States",,,,,,,,00368075,,SCIEA,"21350129","English","Science",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-79952055751
"Gratton E.","26642991900;","Deeper tissue imaging with total detection",2011,"Science","331","6020",,"1016","1017",,18,"10.1126/science.1201542","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952055731&doi=10.1126%2fscience.1201542&partnerID=40&md5=fab97a814c20fedc67e3fee1cc6b9ce6","Biomedical Engineering, University of California, Irvine, CA 92679, United States","Gratton, E., Biomedical Engineering, University of California, Irvine, CA 92679, United States","Optical images of tissue can be obtained from greater depth when multiphoton-excited fluorescence is collected from all around a sample.",,"dimethyl sulfoxide; fluorescence; optical method; sampling; deep tissue imaging; fluorescent lighting; imaging and display; light scattering; microscopy; multiphoton microscopy; nonhuman; nuclear magnetic resonance imaging; positron emission tomography; priority journal; short survey; ultrasound; X ray analysis; animal; article; brain; diagnostic imaging; fluorescence; histology; light; methodology; multiphoton microscopy; radiation scattering; Animals; Brain; Diagnostic Imaging; Fluorescence; Light; Microscopy, Fluorescence, Multiphoton; Scattering, Radiation",,"dimethyl sulfoxide, 67-68-5",,,,,,,,,,,,,,"Combs, C.A., (2011) J. Microsc., 241, p. 153; Combs, C.A., (2007) J. Microsc., 228, p. 330; Denk, W., Strickler, J.H., Webb, W.W., (1990) Science, 248, p. 73; Zimmerley, M., McClure, R.A., Choi, B., Potma, E.O., (2009) Appl. Opt., 48, pp. D79; Fishkin, J.B., Gratton, E., (1993) J. Opt. Soc. Am. A, 10, p. 127","Gratton, E.; Biomedical Engineering, , Irvine, CA 92679, United States; email: egratton22@yahoo.com",,,,,,,,00368075,,SCIEA,"21350154","English","Science",Short Survey,"Final","All Open Access, Green",Scopus,2-s2.0-79952055731
"Wake D.B., Wake M.H., Specht C.D.","7005698314;35477824400;7006195900;","Homoplasy: From detecting pattern to determining process and mechanism of evolution",2011,"Science","331","6020",,"1032","1035",,255,"10.1126/science.1188545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952055329&doi=10.1126%2fscience.1188545&partnerID=40&md5=7904f40dff1fd9f45dcd612a500bf3b6","Museum of Vertebrate Zoology, University of California, Berkeley, CA 94720, United States; Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Department of Plant and Microbial Biology, University of California, Berkeley, CA 94720, United States","Wake, D.B., Museum of Vertebrate Zoology, University of California, Berkeley, CA 94720, United States, Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Wake, M.H., Museum of Vertebrate Zoology, University of California, Berkeley, CA 94720, United States, Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Specht, C.D., Department of Plant and Microbial Biology, University of California, Berkeley, CA 94720, United States","Understanding the diversification of phenotypes through time - ""descent with modification"" - has been the focus of evolutionary biology for 150 years. If, contrary to expectations, similarity evolves in unrelated taxa, researchers are guided to uncover the genetic and developmental mechanisms responsible. Similar phenotypes may be retained from common ancestry (homology), but a phylogenetic context may instead reveal that they are independently derived, due to convergence or parallel evolution, or less likely, that they experienced reversal. Such examples of homoplasy present opportunities to discover the foundations of morphological traits. A common underlying mechanism may exist, and components may have been redeployed in a way that produces the ""same"" phenotype. New, robust phylogenetic hypotheses and molecular, genomic, and developmental techniques enable integrated exploration of the mechanisms by which similarity arises.",,"common ancestry; evolutionary biology; evolutionary theory; genomics; molecular analysis; morphology; phenotype; phylogenetics; biodiversity; evolutionary homology; genome; genomics; homoplasy; molecular mechanics; nonhuman; phenotype; phylogeny; priority journal; review; Adaptation, Biological; Animals; Biological Evolution; Morphogenesis; Mutation; Phenotype; Phylogeny; Plants; Selection, Genetic",,,,,,,,,,,,,,,,"Jablonka, E., Raz, G., (2009) Q. Rev. Biol., 84, p. 131; Gilbert, S.F., Epel, D., (2009) Ecological Developmental Biology: Integrating Epigenetics, Medicine, and Evolution, , Sinauer Sunderland, MA; Wake, M.H., (2008) Biol. Theory, 3, p. 213; Wake, D.B., Larson, A., (1987) Science, 238, p. 42; Gould, S.J., (2002) The Structure of Evolutionary Theory, , Harvard Univ. Press, Cambridge, MA; Wake, D.B., (1991) Am. Nat., 138, p. 543; Wake, D.B., (2003) Key Words and Concepts in Evolutionary Developmental Biology, pp. 191-201. , B.K. Hall, W. M. Olson, Eds. Harvard Univ. Press, Cambridge, MA; Hall, B.K., (2003) Biol. Rev. Camb. Philos. Soc., 78, p. 409; Hall, B.K., (2007) J. Hum. Evol., 52, p. 473; Diogo, R., (2005) Biol. Philos., 20, p. 735; Arendt, J., Reznick, D.N., (2008) Trends Ecol. Evol., 23, p. 26; Arendt, J., Reznick, D.N., (2008) Trends Ecol. Evol., 23, p. 483; Leander, B.S., (2008) Trends Ecol. Evol., 23, p. 481. , author reply 483; Davidson, E.H., (2010) Nature, 468, p. 911; Donoghue, M.J., Ree, R.H., (2000) Am. Zool., 40, p. 759; Shapiro, M.D., (2004) Nature, 428, p. 717; Albert, A.Y., (2008) Evolution, 62, p. 76; Chan, Y.F., (2010) Science, 327, p. 302; Schluter, D., Marchinko, K.B., Barrett, R.D.H., Rogers, S.M., (2010) Philos. Trans. R. Soc. B, 365, p. 2479; King, M.-C., Wilson, A.C., (1975) Science, 188, p. 107; Nachman, M.W., Hoekstra, H.E., D'Agostino, S.L., (2003) Proc. Natl. Acad. Sci. U.S.A., 100, p. 5268; Manceau, M., Domingues, V.S., Linnen, D.R., Rosenblum, E.B., Hoekstra, H.E., (2010) Philos. Trans. R. Soc. B, 365, p. 2439; Zanis, M.J., Soltis, P.S., Qiu, Y.L., Zimmer, E., Soltis, D.E., (2003) Ann. Mo. Bot. Gard., 90, p. 129; Ronse De Craene, L.P., (2007) Ann. Bot. (London), 100, p. 621; Irish, V.F., (2009) J. Exp. Bot., 60, p. 2517; Gregory, T.R., (2003) Biol. J. Linn. Soc. Lond., 79, p. 329; Alberch, P., Gale, E., (1985) Evolution, 39, p. 8; Roth, G., Nishikawa, K.C., Wake, D.B., (1997) Brain Behav. Evol., 50, p. 50; Shubin, N., Tabin, C., Carroll, S., (1997) Nature, 388, p. 639; Shubin, N., Tabin, C., Carroll, S., (2009) Nature, 457, p. 818; Carroll, S.B., (2008) Cell, 134, p. 25; Piatigorsky, J., (2008) Evo. Edu. Outreach, 1, p. 403; Bateman, R.M., (1996) Homoplasy: The Recurrence of Similarity in Evolution, pp. 91-130. , M. J. Sanderson, L. Hufford, Eds. Academic Press, San Diego, CA; Kirchoff, B.K., Lagomarsino, L.P., Newman, W.H., Bartlett, M.E., Specht, C.P., (2009) Am. J. Bot., 96, p. 580; Kramer, E.M., (2009) Annu. Rev. Plant Biol., 60, p. 261; Abouheif, E., (2008) Evol. Dev., 10, p. 3; Preston, J.C., Hileman, L.C., (2009) Trends Plant Sci., 14, p. 147; Collin, R., Miglietta, M.P., (2008) Trends Ecol. Evol., 23, p. 602; Kohlsdorf, T., Wagner, G.P., (2006) Evolution, 60, p. 1896; Goldberg, E.E., Igić, B., (2008) Evolution, 62, p. 2727; Galis, F., Arntzen, J.W., Lande, R., (2010) Evolution, 64, p. 2466. , discussion 2477; Marshall, C.R., Raff, E.C., Raff, R.A., (1994) Proc. Natl. Acad. Sci. U.S.A., 91, p. 12283; Kohlsdorf, T., Lynch, V.J., Rodrigues, M.T., Brandley, M.C., Wagner, G.P., (2010) Evolution, 64, p. 2466; Zufall, R.A., Rausher, M.D., (2004) Nature, 428, p. 847; Igic, B., Lande, R., Kohn, J.R., (2008) Int. J. Plant Sci., 169, p. 93; Hoekstra, H.E., Coyne, J.A., (2007) Evolution, 61, p. 995; Mueller, R.L., Macey, J.R., Jaekel, M., Wake, D.B., Boore, J.L., (2004) Proc. Natl. Acad. Sci. U.S.A., 101, p. 13820; Parra-Olea, G., Wake, D.B., (2001) Proc. Natl. Acad. Sci. U.S.A., 98, p. 7888; Wake, M.H., (1993) J. Exp. Zool., 266, p. 394; Gower, D.J., Giri, V., Dharne, M.S., Shouche, Y.S., (2008) J. Evol. Biol., 21, p. 1220; Wilkinson, M., Nussbaum, R.A., (2006) Reproductive Biology and Phylogeny of Gymnophiona, pp. 39-78. , J.-M. Exbrayat, B. Jamieson, Eds. Science Publishers, Enfield, NJ; Coen, E.S., Meyerowitz, E.M., (1991) Nature, 353, p. 31; Ditta, G., Pinyopich, A., Robles, P., Pelaz, S., Yanofsky, M.F., (2004) Curr. Biol., 14, p. 1935; Supported by the U.S. National Science Foundation (EF 034939 to D.B.W. and M.H.W., IOS 0845641 and DEB 0816661 to C.D.S.) and the Hellman Faculty Fund (C.D.S.). We thank R. Mueller, P. O'Grady, and E. Rosenblum for comments; Y. Zeng, M. Koo, and T. Renner for assistance with Figs. 1 (A and B), 2, and 3 (A to D), respectively; and many colleagues and students for discussions of principles of evolutionary biology","Wake, D. B.; Museum of Vertebrate Zoology, , Berkeley, CA 94720, United States; email: davidbwake@gmail.com",,,,,,,,00368075,,SCIEA,"21350170","English","Science",Review,"Final","",Scopus,2-s2.0-79952055329
"D'Avanzo C.","6603989748;","High marks for transformative teachers",2011,"Science","331","6020",,"1011","",,,"10.1126/science.331.6020.1011-c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952054151&doi=10.1126%2fscience.331.6020.1011-c&partnerID=40&md5=daa1c50686eedb691f06e855cbbfcba2","School of Natural Science, Hampshire College, Amherst, MA 01002, United States","D'Avanzo, C., School of Natural Science, Hampshire College, Amherst, MA 01002, United States",[No abstract available],,"awards and prizes; ecology; education; environment; human; leadership; letter; priority journal; science; teacher; education; note; science; teaching; university; Faculty; Humans; Science; Teaching; Universities",,,,,,,,,,,,,,,,"The National Science Digital Library (nsdl.org); Process-Oriented Guided Inquiry Learning (pogil.org); Science Education Resource Center at Carleton College (serc.carleton.edu); Teaching Issues and Experiments in Ecology, , tiee.ecoed.net; Multimedia Educational Resource for Learning Online, , taste.merlot.org/merlotcollection.html; Association for Biology Laboratory Instruction ableweb.org; (2010) Vision and Change in Undergraduate Biology Education: A Call to Action, , American Association for the Advancement of Science, Washington, DC","D'Avanzo, C.; School of Natural Science, , Amherst, MA 01002, United States; email: davanzo@hampshire.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"21350151","English","Science",Letter,"Final","",Scopus,2-s2.0-79952054151
"Pennisi E.","7103300734;","Researchers use weather radar to track bat movements",2011,"Science","331","6020",,"998","",,1,"10.1126/science.331.6020.998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952050362&doi=10.1126%2fscience.331.6020.998&partnerID=40&md5=20bd793001e3ae28faeea9c7e540711e",,"Pennisi, E.",[No abstract available],,"bat; behavioral ecology; behavioral response; movement; weather; bat; ecological equipment; migration; nonhuman; priority journal; short survey; weather radar; animal; animal behavior; flying; note; physiology; remote sensing; telecommunication; Mexico [North America]; United States; Animals; Behavior, Animal; Chiroptera; Flight, Animal; Radar; Remote Sensing Technology",,,,,,,,,,,,,,,,,"Pennisi, E.",,,,,,,,00368075,,SCIEA,"21350136","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79952050362
"Nadeau J.H., Dudley A.M.","7102010316;7007110105;","Systems genetics",2011,"Science","331","6020",,"1015","1016",,56,"10.1126/science.1203869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952048799&doi=10.1126%2fscience.1203869&partnerID=40&md5=87a520355a7f9a196f5459872544b06a","Institute for Systems Biology, 1441 North 34th Street, Seattle, WA 98103, United States","Nadeau, J.H., Institute for Systems Biology, 1441 North 34th Street, Seattle, WA 98103, United States; Dudley, A.M., Institute for Systems Biology, 1441 North 34th Street, Seattle, WA 98103, United States","Systems genetics is the next frontier in systems biology and medicine.",,"genetic analysis; genetics; medicine; theoretical study; DNA sequence; environmental exposure; environmental factor; genetics; heredity; human; machine learning; nonhuman; phenotypic variation; priority journal; short survey; systems biology; systems genetics; animal; article; gene expression; general aspects of disease; genetic procedures; heredity; human genome project; methodology; phenotype; physiological process; quantitative trait locus; Animals; Disease; Gene Expression; Genetic Phenomena; Genetic Techniques; Genetics; Human Genome Project; Humans; Phenotype; Physiological Phenomena; Quantitative Trait Loci; Systems Biology",,,,,"National Institute of General Medical Sciences, NIGMS: P50GM076547, R01GM089978; National Center for Research Resources, NCRR: P40RR012305; Eunice Kennedy Shriver National Institute of Child Health and Human Development, NICHD: DP1HD075624",,,,,,,,,,,"Newman, M.E.J., (2010) Networks, An Introduction, , Oxford Univ. Press, Oxford; Shipley, B., (2002) Cause and Correlation: A User's Guide to Path Analysis, Structural Equations and Causal Inference, , Cambridge Univ. Press, Cambridge; Lee, S.I., (2009) PLoS Genet., 5, pp. e1000358; Brem, R.B., Yvert, G., Clinton, R., Kruglyak, L., (2002) Science, 296, p. 752; Harbison, S.T., (2009) Nat. Genet., 41, p. 371; Keurentjes, J.J.B., (2006) Nat. Genet., 38, p. 842; Nadeau, J.H., (2003) Genome Res., 13, p. 2082; Nadeau, J.H., (2001) Nat. Rev. Genet., 2, p. 165; Dowell, R.D., (2010) Science, 328, p. 469; Lim, J., (2006) Cell, 125, p. 801; Clee, S.M., (2006) Nat. Genet., 38, p. 688; Roach, J.C., (2010) Science, 328, p. 636; note","Nadeau, J. H.; Institute for Systems Biology, 1441 North 34th Street, Seattle, WA 98103, United States; email: jnadeau@systemsbiology.org",,,,,,,,00368075,,SCIEA,"21350153","English","Science",Short Survey,"Final","All Open Access, Green",Scopus,2-s2.0-79952048799
